REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE,A (H1),A (Unable to Subtype),A (H3),2009 H1N1,A (Subtyping not Performed),B,H3N2v
HHS Regions,Region 4,2008,20,298,2.3489932885906,0,0,0,0,6,1,0
HHS Regions,Region 5,2008,20,184,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,20,378,1.32275132275132,0,0,2,0,1,2,0
HHS Regions,Region 7,2008,20,237,0.421940928270042,0,0,0,0,0,1,0
HHS Regions,Region 8,2008,20,144,2.08333333333333,0,0,0,0,2,1,0
HHS Regions,Region 9,2008,20,386,3.10880829015544,0,0,1,0,1,10,0
HHS Regions,Region 10,2008,20,106,1.88679245283019,0,0,0,0,1,1,0
HHS Regions,Region 1,2008,21,141,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,21,275,0.727272727272727,0,0,0,0,2,0,0
HHS Regions,Region 3,2008,21,198,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,21,279,2.5089605734767,0,0,0,0,4,3,0
HHS Regions,Region 5,2008,21,95,3.15789473684211,1,0,0,0,0,2,0
HHS Regions,Region 6,2008,21,305,0.983606557377049,0,0,0,0,2,1,0
HHS Regions,Region 7,2008,21,216,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,21,121,2.47933884297521,0,0,0,0,1,2,0
HHS Regions,Region 9,2008,21,348,2.8735632183908,0,0,4,0,0,6,0
HHS Regions,Region 10,2008,21,137,0.72992700729927,0,0,0,0,0,1,0
HHS Regions,Region 1,2008,22,110,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,22,205,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,22,197,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,22,262,2.29007633587786,0,0,0,0,5,1,0
HHS Regions,Region 5,2008,22,122,0.819672131147541,0,0,0,0,0,1,0
HHS Regions,Region 6,2008,22,241,1.6597510373444,0,0,0,0,1,3,0
HHS Regions,Region 7,2008,22,207,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,22,110,0.909090909090909,0,0,0,0,1,0,0
HHS Regions,Region 9,2008,22,353,1.41643059490085,0,0,2,0,0,3,0
HHS Regions,Region 10,2008,22,120,1.66666666666667,0,0,0,0,0,2,0
HHS Regions,Region 1,2008,23,85,2.35294117647059,0,0,0,0,1,1,0
HHS Regions,Region 2,2008,23,242,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,23,183,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,23,220,3.63636363636364,0,0,0,0,7,1,0
HHS Regions,Region 5,2008,23,101,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,23,196,0.510204081632653,0,0,0,0,1,0,0
HHS Regions,Region 7,2008,23,213,0.469483568075117,0,0,0,0,1,0,0
HHS Regions,Region 8,2008,23,99,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,23,400,1.25,0,0,1,0,1,3,0
HHS Regions,Region 10,2008,23,111,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,24,35,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,24,156,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,24,37,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,24,236,2.96610169491525,0,0,0,0,5,2,0
HHS Regions,Region 5,2008,24,67,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,24,290,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2008,24,193,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,24,92,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,24,282,1.77304964539007,0,0,0,0,0,5,0
HHS Regions,Region 10,2008,24,114,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,25,80,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,25,191,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,25,138,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,25,169,2.36686390532544,0,0,0,0,3,1,0
HHS Regions,Region 5,2008,25,77,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,25,162,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2008,25,185,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,25,87,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,25,267,1.12359550561798,0,0,2,0,0,1,0
HHS Regions,Region 10,2008,25,111,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,26,81,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,26,176,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,26,160,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,26,106,0,0,0,0,0,0,0,0
HHS Regions,Region 5,2008,26,80,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,26,159,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2008,26,169,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,26,47,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,26,262,1.90839694656489,0,0,0,0,0,5,0
HHS Regions,Region 10,2008,26,85,1.17647058823529,0,0,0,0,0,1,0
HHS Regions,Region 1,2008,27,63,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,27,141,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,27,146,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,27,145,1.37931034482759,0,0,0,0,1,1,0
HHS Regions,Region 5,2008,27,83,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,27,144,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2008,27,176,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,27,34,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,27,185,1.08108108108108,0,0,0,0,0,2,0
HHS Regions,Region 10,2008,27,86,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,28,72,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,28,158,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,28,130,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,28,139,0.719424460431655,0,0,0,0,0,1,0
HHS Regions,Region 5,2008,28,88,2.27272727272727,1,0,0,0,0,1,0
HHS Regions,Region 6,2008,28,178,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2008,28,151,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,28,77,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,28,209,1.43540669856459,0,0,1,0,0,2,0
HHS Regions,Region 10,2008,28,67,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,29,53,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,29,160,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,29,119,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,29,172,1.16279069767442,0,0,0,0,1,1,0
HHS Regions,Region 5,2008,29,101,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,29,125,0.8,0,0,0,0,1,0,0
HHS Regions,Region 7,2008,29,153,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,29,66,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,29,189,0.529100529100529,0,0,0,0,0,1,0
HHS Regions,Region 10,2008,29,65,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,30,70,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,30,97,1.03092783505155,0,0,0,0,1,0,0
HHS Regions,Region 3,2008,30,115,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,30,203,0.492610837438424,0,0,0,0,1,0,0
HHS Regions,Region 5,2008,30,73,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,30,141,0.709219858156028,0,0,0,0,1,0,0
HHS Regions,Region 7,2008,30,135,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,30,46,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,30,190,3.15789473684211,0,0,5,0,1,0,0
HHS Regions,Region 10,2008,30,93,1.0752688172043,1,0,0,0,0,0,0
HHS Regions,Region 1,2008,31,57,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,31,96,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,31,103,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,31,186,2.68817204301075,0,0,0,0,2,3,0
HHS Regions,Region 5,2008,31,78,2.56410256410256,0,0,1,0,0,1,0
HHS Regions,Region 6,2008,31,147,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2008,31,132,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,31,57,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,31,178,0,0,0,0,0,0,0,0
HHS Regions,Region 10,2008,31,91,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,32,67,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,32,89,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,32,124,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,32,157,2.54777070063694,1,0,0,0,2,1,0
HHS Regions,Region 5,2008,32,72,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,32,164,0.609756097560976,0,0,0,0,1,0,0
HHS Regions,Region 7,2008,32,127,0.78740157480315,0,0,0,0,1,0,0
HHS Regions,Region 8,2008,32,43,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,32,157,0,0,0,0,0,0,0,0
HHS Regions,Region 10,2008,32,102,0.980392156862745,0,0,0,0,1,0,0
HHS Regions,Region 1,2008,33,64,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,33,71,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,33,140,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,33,120,0,0,0,0,0,0,0,0
HHS Regions,Region 5,2008,33,81,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,33,162,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2008,33,114,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,33,54,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,33,147,0.680272108843537,0,0,0,0,0,1,0
HHS Regions,Region 10,2008,33,100,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,34,64,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,34,86,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,34,127,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,34,125,0.8,0,0,0,0,0,1,0
HHS Regions,Region 5,2008,34,102,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,34,170,1.17647058823529,1,0,0,0,1,0,0
HHS Regions,Region 7,2008,34,107,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,34,38,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,34,175,0.571428571428571,0,0,0,0,0,1,0
HHS Regions,Region 10,2008,34,96,2.08333333333333,0,0,1,0,0,1,0
HHS Regions,Region 1,2008,35,80,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,35,137,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,35,124,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,35,223,1.79372197309417,0,0,0,0,2,2,0
HHS Regions,Region 5,2008,35,88,1.13636363636364,0,0,0,0,0,1,0
HHS Regions,Region 6,2008,35,216,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2008,35,151,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,35,21,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,35,138,0,0,0,0,0,0,0,0
HHS Regions,Region 10,2008,35,93,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,36,74,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,36,142,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,36,127,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,36,267,1.87265917602996,1,0,0,0,4,0,0
HHS Regions,Region 5,2008,36,84,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,36,182,0.54945054945055,0,0,0,0,1,0,0
HHS Regions,Region 7,2008,36,149,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,36,66,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,36,150,0,0,0,0,0,0,0,0
HHS Regions,Region 10,2008,36,95,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,37,76,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,37,140,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,37,158,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,37,287,1.74216027874564,0,0,0,0,5,0,0
HHS Regions,Region 5,2008,37,102,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,37,246,0.40650406504065,0,0,0,0,1,0,0
HHS Regions,Region 7,2008,37,189,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,37,68,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,37,180,2.77777777777778,0,0,2,0,1,2,0
HHS Regions,Region 10,2008,37,116,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,38,122,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,38,205,1.95121951219512,0,0,2,0,2,0,0
HHS Regions,Region 3,2008,38,171,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,38,381,1.83727034120735,0,0,1,0,6,0,0
HHS Regions,Region 5,2008,38,90,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,38,264,0.757575757575758,0,0,0,0,2,0,0
HHS Regions,Region 7,2008,38,177,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,38,90,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,38,268,1.86567164179104,3,0,0,0,1,1,0
HHS Regions,Region 10,2008,38,118,1.69491525423729,0,0,0,0,0,2,0
HHS Regions,Region 1,2008,39,128,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,39,218,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,39,194,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,39,356,1.68539325842697,0,0,0,0,4,2,0
HHS Regions,Region 5,2008,39,104,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,39,299,1.00334448160535,0,0,0,0,3,0,0
HHS Regions,Region 7,2008,39,213,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,39,84,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,39,297,1.01010101010101,2,0,0,0,1,0,0
HHS Regions,Region 10,2008,39,116,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,40,173,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,40,432,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,40,347,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,40,444,0.900900900900901,0,0,0,0,2,2,0
HHS Regions,Region 5,2008,40,145,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,40,370,0.810810810810811,0,0,0,0,3,0,0
HHS Regions,Region 7,2008,40,162,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,40,139,1.43884892086331,0,0,0,0,1,1,0
HHS Regions,Region 9,2008,40,416,1.44230769230769,2,0,0,0,2,2,0
HHS Regions,Region 10,2008,40,131,1.52671755725191,1,0,0,0,0,1,0
HHS Regions,Region 1,2008,41,175,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,41,344,0.290697674418605,0,0,0,0,1,0,0
HHS Regions,Region 3,2008,41,375,0.266666666666667,0,0,0,0,0,1,0
HHS Regions,Region 4,2008,41,473,0,0,0,0,0,0,0,0
HHS Regions,Region 5,2008,41,175,1.14285714285714,1,0,0,0,0,1,0
HHS Regions,Region 6,2008,41,439,0.911161731207289,0,0,0,0,4,0,0
HHS Regions,Region 7,2008,41,179,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,41,173,1.73410404624277,0,0,0,0,1,2,0
HHS Regions,Region 9,2008,41,396,1.76767676767677,4,0,0,0,2,1,0
HHS Regions,Region 10,2008,41,145,3.44827586206897,0,0,4,0,0,1,0
HHS Regions,Region 1,2008,42,184,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,42,380,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,42,349,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2008,42,545,1.46788990825688,0,0,0,0,7,1,0
HHS Regions,Region 5,2008,42,205,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,42,390,1.53846153846154,0,0,0,0,3,3,0
HHS Regions,Region 7,2008,42,174,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,42,180,1.11111111111111,0,0,1,0,1,0,0
HHS Regions,Region 9,2008,42,402,4.97512437810945,13,0,1,0,4,2,0
HHS Regions,Region 10,2008,42,128,0.78125,0,0,1,0,0,0,0
HHS Regions,Region 1,2008,43,211,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,43,414,0.241545893719807,0,0,0,0,0,1,0
HHS Regions,Region 3,2008,43,389,0.51413881748072,1,0,0,0,0,1,0
HHS Regions,Region 4,2008,43,649,1.2326656394453,0,0,0,0,6,2,0
HHS Regions,Region 5,2008,43,251,4.38247011952191,2,0,0,0,4,5,0
HHS Regions,Region 6,2008,43,432,2.08333333333333,0,0,0,0,4,5,0
HHS Regions,Region 7,2008,43,188,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,43,176,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2008,43,516,5.81395348837209,19,0,0,0,10,1,0
HHS Regions,Region 10,2008,43,208,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,44,243,0.411522633744856,0,0,1,0,0,0,0
HHS Regions,Region 2,2008,44,444,0.225225225225225,0,0,0,0,1,0,0
HHS Regions,Region 3,2008,44,436,0.917431192660551,1,0,0,0,1,2,0
HHS Regions,Region 4,2008,44,681,1.46842878120411,1,0,0,0,6,3,0
HHS Regions,Region 5,2008,44,246,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,44,522,1.53256704980843,2,0,0,0,6,0,0
HHS Regions,Region 7,2008,44,201,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,44,219,0.45662100456621,0,0,1,0,0,0,0
HHS Regions,Region 9,2008,44,351,5.12820512820513,9,0,1,0,7,1,0
HHS Regions,Region 10,2008,44,202,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,45,267,0.374531835205993,0,0,0,0,0,1,0
HHS Regions,Region 2,2008,45,587,0.170357751277683,0,0,1,0,0,0,0
HHS Regions,Region 3,2008,45,460,0.217391304347826,1,0,0,0,0,0,0
HHS Regions,Region 4,2008,45,717,1.25523012552301,1,0,0,0,7,1,0
HHS Regions,Region 5,2008,45,288,2.08333333333333,2,0,0,0,1,3,0
HHS Regions,Region 6,2008,45,656,1.82926829268293,5,0,0,0,2,5,0
HHS Regions,Region 7,2008,45,257,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,45,272,1.10294117647059,0,0,0,0,2,1,0
HHS Regions,Region 9,2008,45,496,7.05645161290323,22,0,2,0,10,1,0
HHS Regions,Region 10,2008,45,154,1.94805194805195,2,0,0,0,1,0,0
HHS Regions,Region 1,2008,46,264,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,46,488,0.204918032786885,0,0,0,0,1,0,0
HHS Regions,Region 3,2008,46,536,0.186567164179104,1,0,0,0,0,0,0
HHS Regions,Region 4,2008,46,770,1.68831168831169,2,0,0,0,6,5,0
HHS Regions,Region 5,2008,46,229,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2008,46,833,2.40096038415366,6,0,0,0,8,6,0
HHS Regions,Region 7,2008,46,286,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,46,284,0.352112676056338,0,0,0,0,1,0,0
HHS Regions,Region 9,2008,46,554,4.69314079422383,16,0,2,0,7,1,0
HHS Regions,Region 10,2008,46,174,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,47,276,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,47,560,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2008,47,491,0.610997963340122,0,0,0,0,0,3,0
HHS Regions,Region 4,2008,47,755,2.64900662251656,0,0,0,0,10,10,0
HHS Regions,Region 5,2008,47,322,1.24223602484472,1,0,0,0,1,2,0
HHS Regions,Region 6,2008,47,991,2.52270433905146,7,0,0,0,9,9,0
HHS Regions,Region 7,2008,47,302,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,47,362,1.38121546961326,1,0,1,0,3,0,0
HHS Regions,Region 9,2008,47,496,4.83870967741936,15,0,0,0,9,0,0
HHS Regions,Region 10,2008,47,184,1.6304347826087,1,0,0,0,0,2,0
HHS Regions,Region 1,2008,48,275,1.81818181818182,0,0,0,0,4,1,0
HHS Regions,Region 2,2008,48,632,0.632911392405063,0,0,0,0,1,3,0
HHS Regions,Region 3,2008,48,449,0.22271714922049,0,0,0,0,1,0,0
HHS Regions,Region 4,2008,48,714,1.96078431372549,0,0,0,0,6,8,0
HHS Regions,Region 5,2008,48,275,0.727272727272727,2,0,0,0,0,0,0
HHS Regions,Region 6,2008,48,1105,3.16742081447964,5,0,0,0,24,6,0
HHS Regions,Region 7,2008,48,311,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2008,48,285,1.75438596491228,0,0,1,0,4,0,0
HHS Regions,Region 9,2008,48,648,6.32716049382716,33,0,0,0,8,0,0
HHS Regions,Region 10,2008,48,142,1.40845070422535,0,0,0,0,0,2,0
HHS Regions,Region 1,2008,49,313,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2008,49,717,0.557880055788006,1,0,0,0,2,1,0
HHS Regions,Region 3,2008,49,621,0.322061191626409,1,0,1,0,0,0,0
HHS Regions,Region 4,2008,49,850,2.94117647058824,2,0,0,0,14,9,0
HHS Regions,Region 5,2008,49,381,2.6246719160105,8,0,2,0,0,0,0
HHS Regions,Region 6,2008,49,1258,3.33863275039746,8,0,0,0,28,6,0
HHS Regions,Region 7,2008,49,350,0.571428571428571,2,0,0,0,0,0,0
HHS Regions,Region 8,2008,49,373,3.2171581769437,1,0,2,0,7,2,0
HHS Regions,Region 9,2008,49,553,5.4249547920434,22,0,1,0,7,0,0
HHS Regions,Region 10,2008,49,182,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,50,356,1.68539325842697,1,0,2,0,2,1,0
HHS Regions,Region 2,2008,50,867,1.84544405997693,9,0,1,0,3,3,0
HHS Regions,Region 3,2008,50,537,1.67597765363128,8,0,0,0,1,0,0
HHS Regions,Region 4,2008,50,854,2.57611241217799,1,0,0,0,9,12,0
HHS Regions,Region 5,2008,50,391,2.30179028132992,6,0,2,0,1,0,0
HHS Regions,Region 6,2008,50,1369,5.55149744338934,12,0,0,0,39,25,0
HHS Regions,Region 7,2008,50,354,0.564971751412429,1,0,0,0,1,0,0
HHS Regions,Region 8,2008,50,412,2.9126213592233,3,0,4,0,5,0,0
HHS Regions,Region 9,2008,50,611,5.40098199672668,27,0,0,0,6,0,0
HHS Regions,Region 10,2008,50,238,1.68067226890756,0,0,1,0,2,1,0
HHS Regions,Region 1,2008,51,395,1.51898734177215,2,0,1,0,1,2,0
HHS Regions,Region 2,2008,51,950,2.52631578947368,9,0,1,0,12,2,0
HHS Regions,Region 3,2008,51,580,3.44827586206897,10,0,3,0,4,3,0
HHS Regions,Region 4,2008,51,839,4.52920143027414,7,0,0,0,14,17,0
HHS Regions,Region 5,2008,51,397,5.03778337531486,10,0,6,0,1,3,0
HHS Regions,Region 6,2008,51,1426,7.99438990182328,17,0,0,0,68,29,0
HHS Regions,Region 7,2008,51,431,1.16009280742459,0,0,1,0,4,0,0
HHS Regions,Region 8,2008,51,498,2.81124497991968,1,0,6,0,7,0,0
HHS Regions,Region 9,2008,51,507,4.73372781065089,21,0,1,0,2,0,0
HHS Regions,Region 10,2008,51,278,2.87769784172662,4,0,0,0,0,4,0
HHS Regions,Region 1,2008,52,346,2.89017341040462,4,0,0,0,6,0,0
HHS Regions,Region 2,2008,52,850,2.82352941176471,1,0,2,0,19,2,0
HHS Regions,Region 3,2008,52,571,2.62697022767075,7,0,0,0,5,3,0
HHS Regions,Region 4,2008,52,830,3.37349397590361,3,0,0,0,11,14,0
HHS Regions,Region 5,2008,52,384,8.07291666666667,17,0,4,0,7,3,0
HHS Regions,Region 6,2008,52,1443,9.07830907830908,14,0,1,0,94,22,0
HHS Regions,Region 7,2008,52,365,1.0958904109589,0,0,2,0,1,1,0
HHS Regions,Region 8,2008,52,429,4.8951048951049,4,0,4,0,13,0,0
HHS Regions,Region 9,2008,52,659,3.1866464339909,20,0,1,0,0,0,0
HHS Regions,Region 10,2008,52,154,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2008,53,346,3.17919075144509,3,0,1,0,6,1,0
HHS Regions,Region 2,2008,53,983,3.76398779247202,7,0,1,0,27,2,0
HHS Regions,Region 3,2008,53,666,1.8018018018018,2,0,1,0,7,2,0
HHS Regions,Region 4,2008,53,768,3.90625,3,0,1,0,18,8,0
HHS Regions,Region 5,2008,53,433,10.8545034642032,36,0,3,0,5,3,0
HHS Regions,Region 6,2008,53,1608,8.3955223880597,21,0,1,0,83,30,0
HHS Regions,Region 7,2008,53,431,2.32018561484919,2,0,4,0,3,1,0
HHS Regions,Region 8,2008,53,556,7.55395683453237,11,0,7,0,24,0,0
HHS Regions,Region 9,2008,53,576,5.20833333333333,28,0,0,0,2,0,0
HHS Regions,Region 10,2008,53,225,4.88888888888889,6,0,0,0,2,3,0
HHS Regions,Region 1,2009,1,423,4.25531914893617,8,0,2,0,6,2,0
HHS Regions,Region 2,2009,1,950,7.89473684210526,20,0,9,0,44,2,0
HHS Regions,Region 3,2009,1,696,6.75287356321839,25,0,7,0,7,8,0
HHS Regions,Region 4,2009,1,863,6.720741599073,9,0,0,0,30,19,0
HHS Regions,Region 5,2009,1,478,13.8075313807531,39,0,7,0,10,10,0
HHS Regions,Region 6,2009,1,1707,11.5992970123023,30,0,1,0,135,32,0
HHS Regions,Region 7,2009,1,466,1.71673819742489,5,0,0,0,0,3,0
HHS Regions,Region 8,2009,1,563,11.5452930728242,11,0,3,0,50,1,0
HHS Regions,Region 9,2009,1,589,6.45161290322581,26,0,5,0,7,0,0
HHS Regions,Region 10,2009,1,246,6.50406504065041,3,0,1,0,10,2,0
HHS Regions,Region 1,2009,2,411,9.97566909975669,11,0,0,0,28,2,0
HHS Regions,Region 2,2009,2,959,9.69760166840459,14,0,5,0,67,7,0
HHS Regions,Region 3,2009,2,737,7.59837177747626,33,0,3,0,15,5,0
HHS Regions,Region 4,2009,2,838,8.35322195704057,8,0,3,0,41,18,0
HHS Regions,Region 5,2009,2,526,16.1596958174905,54,0,3,0,17,11,0
HHS Regions,Region 6,2009,2,1600,16.875,35,0,0,0,184,51,0
HHS Regions,Region 7,2009,2,438,4.337899543379,10,0,3,0,5,1,0
HHS Regions,Region 8,2009,2,628,12.1019108280255,12,0,3,0,55,6,0
HHS Regions,Region 9,2009,2,596,5.87248322147651,26,0,5,0,3,1,0
HHS Regions,Region 10,2009,2,262,5.72519083969466,4,0,0,0,10,1,0
HHS Regions,Region 1,2009,3,483,13.6645962732919,16,0,5,0,35,10,0
HHS Regions,Region 2,2009,3,1114,12.5673249551167,42,0,8,0,69,21,0
HHS Regions,Region 3,2009,3,730,11.3698630136986,40,0,7,0,20,16,0
HHS Regions,Region 4,2009,3,878,10.8200455580866,27,0,3,0,45,20,0
HHS Regions,Region 5,2009,3,608,21.5460526315789,90,0,6,0,22,13,0
